105,WP KUALA LUMPUR,PPW KERAMAT,Jenis Kebangsaan (C),WBC0132,SJK(C) NAN KAI,PERSIARAN RAJA CHULAN,KUALA LUMPUR,50200,0320725488,0320311488
106,WP KUALA LUMPUR,PPW KERAMAT,Jenis Kebangsaan (C),WBC0155,SJK(C) NAN YIK 'LEE RUBBER',"BATU 5, JLN GOMBAK",KUALA LUMPUR,53000,0340235651,0340236451
107,WP KUALA LUMPUR,PPW KERAMAT,Jenis Kebangsaan (T),WBD0171,SJK(T) FLETCHER,JALAN TUN RAZAK,KUALA LUMPUR,53200,0326935951,0326935951
108,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0006,SK DATOK KERAMAT 1,KAMPONG DATOK KERAMAT,KUALA LUMPUR,54000,0342560061,0342602968
109,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0007,SK DATOK KERAMAT 2,KAMPUNG DATOK KERAMAT,KUALA LUMPUR,54000,0342566711,0342566711
110,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0008,SK POLIS DEPOT,JALAN SEMARAK,KUALA LUMPUR,54100,0326984954,0326934573
111,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0010,SK SETAPAK,"JALAN CHAN CHIN MOOI, OFF JALAN PAHANG",KUALA LUMPUR,53200,0340236401,0340236401
112,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0013,SK KAMPUNG BHARU,"JLN DATUK ABDUL RAZAK, KG BHARU",KUALA LUMPUR,50300,0326983557,0326945607
113,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0015,SK WANGSA JAYA,"WANGSA MAJU, SEKSYEN 4",KUALA LUMPUR,53300,0341494455,0341436436
114,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0016,SK WANGSA MAJU SEKSYEN 1,"BANDAR BARU WANGSA MAJU, SETAPAK,",KUALA LUMPUR,53300,0341493707,0341424392
115,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0047,SK WANGSA MAJU SEKSYEN 2,"JALAN 4/27A, BANDAR BARU WANGSA MAJU",KUALA LUMPUR,53300,0341494545,0341439661
116,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0048,SK PENDIDIKAN KHAS KG BAHARU,"JALAN RAJA ABDULLAH, KG. BAHARU",KUALA LUMPUR,50300,0326927141,0326941446
117,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0053,SK AU KERAMAT,"JALAN 5/56, AU3",KUALA LUMPUR,54200,0341079639,0341073702
118,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0058,SK SETIAWANGSA,"JALAN SETIAWANGSA 13, TAMAN SETIAWANGSA",KUALA LUMPUR,54200,0342528019,0342523628
119,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0060,SK TAMAN SERI RAMPAI,"JALAN 67/26, TAMAN SRI RAMPAI, SETAPAK",KUALA LUMPUR,53300,0340242990,0340242990
120,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0061,SK DESA TUN HUSSEIN ONN,"DESA TUN HUSSEIN ONN, JLN. JELATEK, KERAMAT",KUALA LUMPUR,54200,0341436808,0341493613
121,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0062,SK WANGSA MELAWATI,JALAN GENTING KLANG,KUALA LUMPUR,53300,0341438188,0341435523
122,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0063,SK JALAN RAJA MUDA,"JALAN RAJA MUDA ABDUL AZIZ,",KUALA LUMPUR,50300,0326938080,0326914452
123,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0066,SK WANGSA MAJU ZON R10,SEKSYEN 10 WANGSA MAJU,KUALA LUMPUR,53300,0341420953,0341496494
124,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0067,SK DESA SETAPAK,TAMAN DESA SETAPAK,KUALA LUMPUR,53300,0341426989,0341428815
125,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0068,SK SETAPAK INDAH,"JLN 2/6, SETAPAK INDAH",KUALA LUMPUR,53100,0340211013,0340211915
126,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0070,SK DANAU KOTA,"JALAN 2/23E, TAMAN DANAU KOTA",KUALA LUMPUR,53300,0340251730,0340251733
127,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0090,SK TAMAN MELATI,"TAMAN MELATI,SETAPAK",KUALA LUMPUR,53100,0341084420,0341082473
128,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0096,SK DANAU KOTA 2,LOT 21569 JALAN GENTING KLANG,KUALA LUMPUR,53300,0341498975,0341498957
129,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBA0099,SK KEMENTAH,"JALAN LAKSAMANA, KEM KEMENTAH",KUALA LUMPUR,50634,0326915044,0326915068
130,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBB0038,SK JALAN AIR PANAS,"JALAN AIR PANAS, SETAPAK",KUALA LUMPUR,53200,0340231405,0340243506
131,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBB0048,SK CONVENT (1) BUKIT NANAS (M),JALAN BUKIT NANAS,KUALA LUMPUR,50250,0320725264,0320267510
132,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBB0049,SK CONVENT (2) BUKIT NANAS,JALAN BUKIT NANAS,KUALA LUMPUR,50250,0320783824,0320265992
133,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBB0055,SK MARIAN CONVENT SETAPAK (M),"JALAN AIR JERNIH,",KUALA LUMPUR,53200,0340236357,0340236357
134,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBB0058,SK JALAN GURNEY 1,JALAN GURNEY SATU,KUALA LUMPUR,54000,0326988475,0326941946
135,WP KUALA LUMPUR,PPW KERAMAT,Kebangsaan,WBB0059,SK JALAN GURNEY 2,JALAN GURNEY SATU,KUALA LUMPUR,54000,0326922573,0326946162
