BIL,NEGERI,PPD,JENIS SEKOLAH,KOD SEKOLAH,NAMA SEKOLAH,ALAMAT,DAERAH,POSKOD,NO TELEFON,NO FAKS
330,PERAK,"PPD KINTA SELATAN",Kebangsaan,ABB2097,SK METHODIST,JALAN TANJONG TUALANG,MALIM NAWAR,31700,054771366,054773967
331,PERAK,"PPD KINTA SELATAN",Kebangsaan,ABB2098,SK ST. PAUL,JALAN BATU GAJAH,TANJONG TUALANG,31800,053609218,053607579
332,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2100,SJK(C) YUK CHOY,"195, JALAN SULTAN ISKANDAR",IPOH,30000,052540058,052430952
333,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2101,SJK(C) PERAK,"87, PEOPLE'S PARK",IPOH,30000,052549592,052549592
334,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2102,SJK(C) SAM TET,"NO.22, JALAN GEREJA",IPOH,30300,052542154,052431036
335,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2103,SJK(C) AVE MARIA CONVENT,JALAN CHUNG THYE PHIN,IPOH,30250,052543973,052427549
336,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2104,SJK(C) YUH HUA,TAMAN  PERTAMA,IPOH,30100,052542245,052428508
337,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2105,SJK(C) POI LAM,"PT21071, JALAN KUALA KANGSAR, BANDAR BARU SRI KLEBANG",Chemor,31200,052921618,052921619
338,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2106,SJK(C) MIN TET,JALAN SPOONER FALIM,IPOH,30200,052811727,052811727
339,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2107,SJK(C) CHUNG SHAN,"129, JALAN TREACHER (S)",IPOH,30000,052415608,052415608
340,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2108,SJK(C) SAM CHAI,JALAN SHAH BANDAR,IPOH,31650,052548807,052546062
341,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2109,SJK(C) PASIR PINJI (1),JALAN PADANG,IPOH,31650,053211735,053211735
342,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2110,SJK(C) PASIR PINJI (2),JLN SEKOLAH,IPOH,31650,053221862,053215062
343,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2111,SJK(C) GUNTONG,"JALAN SEKOLAH, KG. BARU BUNTONG",IPOH,30100,052545064,052545064
344,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2112,SJK(C) WAN HWA (1),NO 1 JLN  LEE LOY SENG  MENGLEMBU,MENGLEMBU,31450,052812594,052812594
345,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2113,SJK(C) WAN HWA (2),TAMAN RASI JAYA,MENGLEMBU,31450,052815069,052815069
346,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2114,SJK(C) CHUNG TACK,"LEBUH 2, SIMEE",IPOH,31400,055452464,055456224
347,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2115,SJK(C) BERCHAM,"LORONG 8, BERCHAM",IPOH,31400,055455442,055455442
348,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2116,SJK(C) MIN SIN,AMPANG BARU,IPOH,31350,053121728,053113771
349,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2117,SJK(C) HING HWA,"JALAN AMPANG, TAMBUN",IPOH,31400,055464552,055464552
350,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2118,SJK(C) TAT CHOI,"7, JALAN MAJLIS",TANJONG RAMBUTAN,31250,055331671,055331671
351,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2119,SJK(C) CHANGKAT KINDING,CHANGKAT KINDING,TANJONG RAMBUTAN,31250,055330801,055330801
352,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2120,SJK(C) ST MICHAEL & ALL  ANGELS,JALAN ST MICHAEL KG TAWAS,IPOH,30010,055454968,055454968
353,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2121,SJK(C) KAMPUNG TAWAS,"LORONG TAWAS 29 , KAMPUNG TAWAS",IPOH,30010,055452617,055452617
354,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2122,SJK(C) PEI CHENG,JALAN NANGKA,CHEMOR,31200,052016308,052016308
355,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2123,SJK(C) KUALA KUANG,KAMPUNG BARU KUALA KUANG,CHEMOR,31200,052016177,052016177
356,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2124,SJK(C) TANAH HITAM,TANAH HITAM,CHEMOR,31200,052016458,052016458
357,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2125,SJK(C) CHONG HWA,KANTHAN BARU,CHEMOR,31200,052016112,052016112
358,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2126,SJK(C) JELAPANG,"JALAN SEKOLAH, JELAPANG",IPOH,30020,055264778,055264778
359,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2127,SJK(C) BUKIT MERAH,BUKIT MERAH,LAHAT,31500,053214915,053214915
360,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2128,SJK(C) LAHAT,LAHAT,LAHAT,31500,053229491,053229491
361,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2129,SJK(C) PAPAN,JALAN BESAR PAPAN,PUSING,31550,052885227,052885227
362,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2130,SJK(C) YIT CHEE,JALAN PANCHOR,PUSING,31550,052882755,052882755
363,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2131,SJK(C) GUNONG HIJAU,GUNUNG HIJAU,PUSING,31550,052881217,052885181
364,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2142,SJK(C) GUNONG RAPAT,PERSIARAN GUNUNG RAPAT 6,IPOH,31350,053120708,053120592
365,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2143,SJK(C) PHUI YING,"SIMPANG PULAI,KG KEPAYANG",KG KEPAYANG,31300,053573577,053573577
366,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (C),ABC2158,SJK(C) PADANG GAJAH,BANDAR SERI BOTANI,IPOH,31350,053126813,053111277
367,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (T),ABD2158,SJK(T) TANJONG RAMBUTAN,JALAN STESYEN,TANJONG RAMBUTAN,31250,055331709,055331709
368,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (T),ABD2159,SJK(T) KERAJAAN,JALAN SUNGAI PARI,IPOH,30200,052415487,052415487
369,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (T),ABD2160,SJK(T) ST PHILOMENA CONVENT,"NO 45B, JALAN SILIBIN",IPOH,30100,055263179,055263179
370,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (T),ABD2161,SJK(T) PERAK SANGEETHA SABAH,JALAN TUN ABDUL RAZAK,IPOH,30100,052550546,052550546
371,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (T),ABD2163,SJK(T) METHODIST,"JALAN MADRAS, BUNTONG",IPOH,30100,052422362,052422362
372,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (T),ABD2164,SJK(T) CHETTIARS,JLN LAHAT,IPOH,30200,052547982,052547982
373,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (T),ABD2166,SJK(T) KG.SIMEE,JALAN KAMPUNG SIMEE,IPOH,31400,055484299,055484299
374,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (T),ABD2167,SJK(T) GUNONG RAPAT,"MAIN ROAD, GUNUNG RAPAT",IPOH,31350,053138648,053138648
375,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (T),ABD2168,SJK(T) MENGLEMBU,JALAN TRANCHELL,MENGLEMBU,31450,052829178,052829178
376,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (T),ABD2173,SJK(T) LADANG CHEMOR,LADANG CHEMOR,CHEMOR,31200,052016884,052016884
377,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (T),ABD2174,SJK(T) LADANG CHANGKAT KINDING,LADANG CHANGKAT KINDING,TANJUNG RAMBUTAN,31250,052560024,052560024
378,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (T),ABD2175,SJK(T) KLEBANG,"JALAN KUALA KANGSAR, IPOH",CHEMOR,31200,052913166,052913166
379,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (T),ABD2176,SJK(T) LADANG STRATHISLA,"HALA CHEPOR 16, TAMAN CHEPOR RAYA",CHEMOR,31200,052012973,052012973
380,PERAK,PPD KINTA UTARA,Jenis Kebangsaan (T),ABD2189,SJK(T) TAMAN DESA PINJI,LAHAT,LAHAT,31500,053215607,053215607
381,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2001,SK SUNGAI RAYA,"JLN. RAJA DR. NAZRIN SHAH, KAMPONG KEPAYANG",KG. KEPAYANG,31300,053571660,053571660
382,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2002,SK SUNGAI RAPAT,JALAN RAJA ABDULLAH,IPOH,31350,053123528,053111632
383,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2003,SK SUNGAI ROKAM,JALAN KENANGA,IPOH,31350,053121890,053115806
384,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2004,SK TAMBUN,JALAN AMPANG,IPOH,31400,055469261,055499086
385,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2005,SK TANJONG RAMBUTAN,JALAN STESEN,TANJONG RAMBUTAN,31250,055332950,055330751
386,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2006,SK TASEK,JALAN SULTAN AZLAN SHAH UTARA,IPOH,31400,055464913,055464913
387,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2007,SK CHEPOR,JALAN JELAPANG,CHEMOR,31200,052017246,052012135
388,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2008,SK HAJI MAHMUD,JALAN SEKOLAH,CHEMOR,31200,052011534,052018980
389,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2009,SK SYED IDRUS,KUANG,CHEMOR,31200,052015669,052015669
390,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2010,SK DATO' PANGLIMA KINTA,JALAN TUN PERAK,IPOH,30200,052545680,052544884
391,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2011,SK JALAN PANGLIMA BUKIT GANTANG,JALAN PANGLIMA BUKIT GANTANG WAHAB,IPOH,30000,052559896,052432785
392,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2012,SK SERI KEPAYANG,FAIR PARK,IPOH,31400,055450905,055450905
393,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2014,SK KAMPUNG PASIR PUTEH,TAMAN SHATIN,IPOH,31650,053219041,053233870
394,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2015,SK KUALA PARI,JALAN TOH PUAN RAHMAH,MENGLEMBU,31450,052821788,052821788
395,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2016,SK PENGKALAN PEGOH,"JALAN SIMPANG PULAI, KG. PENGKALAN PEGOH",LAHAT,31500,053216399,053216399
396,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2039,SK PASUKAN POLIS HUTAN,JALAN PASUKAN POLIS HUTAN,IPOH,31150,055335358,055331131
397,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2041,SK MANJOI (SATU),"JALAN  MASJID, KG. MANJOI",IPOH,30020,055260408,055286572
398,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2042,SK GURU KALGIDHAR,"JALAN GUNTONG,BUNTONG",IPOH,30100,052413269,052413269
399,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2043,SK MANJOI (DUA),JALAN MASJID KG. MANJOI,IPOH,30020,055265441,055268129
400,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2044,SR PENDIDIKAN KHAS IPOH,"JALAN KUALA KANGSAR, ANJUNG TAWAS",CHEMOR,31200,052910310,052910311
401,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2045,SK JELAPANG,TAMAN MERU,IPOH,30020,055265553,055285158
402,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2046,SK DATO' AHMAD SAID TAMBAHAN,LEBUH RAJAWALI,IPOH,30020,055268889,055268889
403,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2047,SK POS RAYA,JALAN CAMERON HIGHLANDS,KG KEPAYANG,31300,0195596468,0195584473
404,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2049,SK SERI TANJUNG,TANJUNG RAMBUTAN,TANJONG RAMBUTAN,31250,0195715633,TIADA
405,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2050,SK SERI AMPANG,JLN RAJA MUSA MAHADI,IPOH,31350,053120663,053126046
406,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2051,SK JALAN PEGOH,"LRG. PEGOH 4, TMN. PENGKALAN JAYA",IPOH,31650,053214701,053220982
407,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2052,SK SERI KELEBANG,KG SERI KELEBANG,CHEMOR,31200,052916844,052924485
408,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2053,SK PERPADUAN,TAMAN PERPADUAN,ULU KINTA,31150,055333859,055333878
409,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2055,SK RAJA CHULAN,DESA CEMPAKA,IPOH,31400,055456599,055456599
410,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2056,SK TAMAN BERSATU,SIMPANG PULAI,KG KEPAYANG,31300,053577355,053573068
411,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2057,SK PENGKALAN,TAMAN PINJI MEWAH,LAHAT,31500,053226860,053213563
412,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2058,SK JATI,"JLN TAMAN JATI 1, TAMAN JATI, JELAPANG",IPOH,30020,055286863,055287863
413,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2059,SK BANDAR BARU PUTERA,JALAN BERCHAM,IPOH,31400,055333959,055331320
414,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2060,SK SILIBIN,"PERSIARAN JELAPANG 13,TAMAN SILIBIN",IPOH,30100,055264416,055264416
415,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2061,SK TASEK DERMAWAN,"KAMPUNG TERSUSUN TASEK, BERCHAM",IPOH,31400,055483749,055484751
416,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2062,SK SIMPANG PULAI,JALAN BESAR KG MERAWAN INDAH,KG KEPAYANG,31300,053572939,053572939
417,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2063,SK RAPAT JAYA,KG. RAPAT JAYA TAMBAHAN,IPOH,31350,053115996,053115996
418,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2064,SK PINJI,PERSIARAN BUNGA RAYA,IPOH,31650,053211778,053211778
419,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2065,SK JELAPANG JAYA,"LALUAN KERANJI 5, KG DATO' AHMAD SAID TAMBAHAN 3",IPOH,30020,055261511,055261511
420,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2066,SK BUNTONG,PERSIARAN DESA RISHAH (S) 1/1B,IPOH,30100,052810279,052810355
421,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2068,SK RAPAT SETIA,JALAN TENAGA,IPOH,31350,053135443,053129107
422,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2069,SK WIRA JAYA,HALAMAN AMPANG,IPOH,31350,053188132,053188131
423,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2070,SK SERI MUTIARA,JALAN TUNKU ABDUL RAHMAN,IPOH,30010,055061925,055060410
424,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2071,SK TASIK DAMAI,JALAN TAWAS BARU UTARA,IPOH,30010,052931151,052931151
425,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2072,SK PAKATAN JAYA,TAMAN PAKATAN JAYA,ULU KINTA,31150,055365685,055365686
426,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2073,SK KELEBANG JAYA,PLOT 2597,CHEMOR,31200,052912534,052910849
427,PERAK,PPD KINTA UTARA,Kebangsaan,ABA2074,SEKOLAH KEBANGSAAN TANAH HITAM,JALAN ULU KUANG,CHEMOR,31200,052012145,052012146
428,PERAK,PPD KINTA UTARA,Kebangsaan,ABB2075,SK SRI KINTA,JALAN HOSPITAL,IPOH,30450,055462105,055496251
429,PERAK,PPD KINTA UTARA,Kebangsaan,ABB2076,SK CATOR AVENUE,LEBUH CATOR,IPOH,30450,052496678,052496676
430,PERAK,PPD KINTA UTARA,Kebangsaan,ABB2077,SK RAJA DIHILIR EKRAM,JALAN PASIR PUTEH,IPOH,31650,052435455,052435455
431,PERAK,PPD KINTA UTARA,Kebangsaan,ABB2078,SK METHODIST (ACS),JALAN LAHAT,IPOH,30200,052545307,052411098
432,PERAK,PPD KINTA UTARA,Kebangsaan,ABB2079,SK HO SENG ONG METHODIST,TAMAN CANNING,IPOH,31400,055453890,055471064
433,PERAK,PPD KINTA UTARA,Kebangsaan,ABB2080,SK ST MICHAEL 1,JLN KOMPLEKS ISLAM,IPOH,30000,052545508,052542550
434,PERAK,PPD KINTA UTARA,Kebangsaan,ABB2082,SK LA SALLE,"LEBUH SUNGAI SENAM, TAMAN IPOH",IPOH,31400,055455175,055451176
435,PERAK,PPD KINTA UTARA,Kebangsaan,ABB2083,SK RAJA PEREMPUAN,JALAN CHUNG THYE PHIN,IPOH,30250,052544234,052411725
436,PERAK,PPD KINTA UTARA,Kebangsaan,ABB2084,SK PEREMPUAN METHODIST,"69, JALAN CHAMBERLAIN HULU",IPOH,30250,052545453,052433700
437,PERAK,PPD KINTA UTARA,Kebangsaan,ABB2085,SK CONVENT,JALAN CHAMBERLAIN HULU,IPOH,30250,052410032,052424700
438,PERAK,PPD KINTA UTARA,Kebangsaan,ABB2086,SK MARIAN CONVENT,JALAN RAJA DIHILIR,IPOH,30350,055458117,055458857
439,PERAK,PPD KINTA UTARA,Kebangsaan,ABB2088,SK TARCISIAN CONVENT,JALAN ABDUL MANAP,IPOH,30100,055274100,055268600
440,PERAK,PPD KINTA UTARA,Kebangsaan,ABB2089,SK CORONATION PARK,TAMAN DR SEENIVASAGAM,IPOH,30300,052418530,052418530
441,PERAK,PPD KINTA UTARA,Kebangsaan,ABB2092,SK PUSING,JALAN LAHAT,PUSING,31550,052884915,052884915
442,PERAK,PPD KINTA UTARA,Kebangsaan,ABB2099,SK METHODIST,JALAN CHEMOR,TANJONG RAMBUTAN,31250,055331727,055330052
443,PERAK,PPD KRIAN,Jenis Kebangsaan (C),ABC3048,SJK(C) SIN HWA,JALAN ABD RAOF,PARIT BUNTAR,34200,057161080,057163194
444,PERAK,PPD KRIAN,Jenis Kebangsaan (C),ABC3049,SJK(C) BIN SIN,TITI SERONG,PARIT BUNTAR,34200,057175652,057175652
445,PERAK,PPD KRIAN,Jenis Kebangsaan (C),ABC3050,SJK(C) NAM HUA,JALAN BESAR TANJONG PIANDANG,TANJONG PIANDANG,34250,057256206,057256206
446,PERAK,PPD KRIAN,Jenis Kebangsaan (C),ABC3051,SJK(C) WAI SIN,JALAN BAHRU,PARIT BUNTAR,34200,057167844,057175680
447,PERAK,PPD KRIAN,Jenis Kebangsaan (C),ABC3052,SJK(C) YU CHAI,JALAN PANTAI,KUALA KURAU,34350,057277218,057270385
448,PERAK,PPD KRIAN,Jenis Kebangsaan (C),ABC3053,SJK(C) YUK HWA,KUALA GULA,KUALA KURAU,34350,058904657,058905402
449,PERAK,PPD KRIAN,Jenis Kebangsaan (C),ABC3054,SJK(C) CHONG WAH,SIMPANG EMPAT,SEMANGGOL,34400,058904504,058904504
450,PERAK,PPD KRIAN,Jenis Kebangsaan (C),ABC3055,SJK(C) TONG WAH,"PETI SURAT 67, JALAN BESAR",BAGAN SERAI,34300,057215267,057218795
451,PERAK,PPD KRIAN,Jenis Kebangsaan (C),ABC3056,SJK(C) ALOR PONGSU,JALAN SELAMA,BAGAN SERAI,34300,057216023,057210266
452,PERAK,PPD KRIAN,Jenis Kebangsaan (C),ABC3058,SJK(C) AIK HWA,KAMPONG LIANG SENG,KUALA KURAU,34350,057140052,057140054
453,PERAK,PPD KRIAN,Jenis Kebangsaan (T),ABD3057,SJK(T) LADANG SELINSING,SIMPANG AMPAT,SEMANGGOL,34400,058905357,058905357
454,PERAK,PPD KRIAN,Jenis Kebangsaan (T),ABD3058,SJK(T) LADANG YAM SENG,BATU 8 JALAN KERIAN,SEMANGGOL,34400,058411988,058411988
455,PERAK,PPD KRIAN,Jenis Kebangsaan (T),ABD3059,SJK(T) KUALA  KURAU,"JKR 410 JLN RAJA BASHAH, KUALA KURAU",KUALA KURAU,34350,057270096,057270096
456,PERAK,PPD KRIAN,Jenis Kebangsaan (T),ABD3060,SJK(T) SIMPANG LIMA,"JALAN TERUSAN, SIMPANG LIMA",PARIT BUNTAR,34200,057176059,057176059
457,PERAK,PPD KRIAN,Jenis Kebangsaan (T),ABD3061,SJK(T) BAGAN SERAI,BAGAN SERAI,BAGAN SERAI,34300,057215522,057218903
458,PERAK,PPD KRIAN,Jenis Kebangsaan (T),ABD3062,SJK(T) SAINT MARY'S,"KOMPLEKS SEKOLAH WAWASAN, PEKAN BARU",PARIT BUNTAR,34200,057163834,057175496
459,PERAK,PPD KRIAN,Jenis Kebangsaan (T),ABD3064,SJK(T) LADANG SUNGAI BOGAK,LADANG SG BOGAK,BAGAN SERAI,34300,057216749,057216749
460,PERAK,PPD KRIAN,Jenis Kebangsaan (T),ABD3066,SJK(T) LADANG GULA,LADANG GULA,KUALA KURAU,34350,058901694,058901694
461,PERAK,PPD KRIAN,Jenis Kebangsaan (T),ABD3067,SJK(T) LADANG CHERSONESE,LADANG CHERSONESE,KUALA KURAU,34350,057276905,057276905
462,PERAK,PPD KRIAN,Jenis Kebangsaan (T),ABD3068,SJK(T) LADANG JIN SENG,"LADANG JIN SENG, BATU 4, JLN SIAKAP",KUALA KURAU,34350,057216477,057216477
463,PERAK,PPD KRIAN,Jenis Kebangsaan (T),ABD3069,SJK(T) LADANG SOON LEE,LADANG SOON LEE,BAGAN SERAI,34300,057216559,057216559
464,PERAK,PPD KRIAN,Jenis Kebangsaan (T),ABD3070,SJK(T) ARUMUGAM PILLAI,"MATANG PASIR, ALOR PONGSU",BAGAN SERAI,34300,057217304,057217304
465,PERAK,PPD KRIAN,Jenis Kebangsaan (T),ABD3071,SJK(T) LADANG KALUMPONG,LADANG KALUMPONG,BAGAN SERAI,34300,057146298,057146298
466,PERAK,PPD KRIAN,Jenis Kebangsaan (T),ABD3072,SJK(T) LADANG GEDONG,LADANG GEDONG SUNGAI GEDONG,BAGAN  SERAI,34300,058905571,058905571
467,PERAK,PPD KRIAN,Kebangsaan,ABA3001,SK ALOR PONGSU,JALAN SELAMA ALOR PONGSU,BAGAN SERAI,34300,057217675,057219167
